date,mkt_rf,smb,hml,rmw,cma,rf
2025-05-28,0.00287181,-0.00530259,-0.01444025,-0.00053143,-0.00860155,0.00018
2025-05-29,0.01132014,0.0040128,0.00091739,-0.00488391,-0.00089351,0.00018
2025-05-30,0.00491423,0.0020602,0.00666327,-0.00039228,0.00683644,0.00018
2025-06-02,0.00813361,-0.00506263,-0.0043736,0.00081989,-0.00581543,0.00018
2025-06-03,-0.0119935,0.00483553,0.00300013,-0.00171253,0.00492048,0.00018
2025-06-04,-0.00123071,0.00056405,0.00208214,-0.00523983,0.00554037,0.00018
2025-06-05,-0.00497395,-0.00770074,0.00141145,-0.00264752,0.00366965,0.00018
2025-06-06,-0.0005646,0.00331454,-0.00100947,0.00300819,-0.00034631,0.00018
2025-06-09,0.00136755,-0.00295517,0.00673546,-0.00052371,0.01128406,0.00018
2025-06-10,0.00872894,-0.00166338,-0.00083072,0.000651,-0.00479779,0.00018
2025-06-11,-0.0052801,0.00490899,-0.00558146,0.00123513,-0.00635624,0.00018
2025-06-12,-0.00788762,0.00158754,0.00546928,0.00252885,0.00415442,0.00018
2025-06-13,-0.01225792,0.00089857,-0.00119829,-0.00520715,0.00030485,0.00018
2025-06-16,0.01734515,0.00140524,0.0004744,0.00101625,0.0024474,0.00018
2025-06-17,0.00992162,-0.00279247,-0.00257357,0.00282056,-0.00549469,0.00018
2025-06-18,-0.00661459,-0.00478511,-0.0036354,-0.00112548,0.00326551,0.00018
2025-06-19,-0.00126803,0.00512748,-0.00089053,-0.00532949,0.01294908,0.00018
2025-06-20,0.00126221,-0.00485142,0.00399212,-0.00016268,0.00399061,0.00018
2025-06-23,-0.00131074,-0.0072143,0.0042874,-0.00702789,0.0062911,0.00018
2025-06-24,0.00274394,-0.00823297,-0.00588672,-0.00316549,-0.00903508,0.00018
2025-06-25,0.01555975,-0.00919979,-0.00556463,0.0001349,-0.00217373,0.00018
2025-06-26,-0.00621341,-0.00110259,-0.00845427,-0.00154455,-0.00593922,0.00018
2025-06-27,0.00346942,-0.00154878,-0.00340645,0.00258709,-0.00688512,0.00018
2025-06-30,-0.00017338,-0.00115842,6.711e-05,0.00454676,0.00249242,0.00018
2025-07-01,0.00766903,-0.00201642,-0.00410679,-0.00238728,-0.01217869,0.00018
2025-07-02,-0.00237499,-0.00023113,-0.01101568,0.00043848,-0.00166072,0.00018
2025-07-03,-0.00350035,-0.00409953,-0.00247675,-0.00179727,-9.445e-05,0.00018
2025-07-04,0.00095549,-0.00205213,0.00334089,0.00073805,0.00412448,0.00018
2025-07-07,5.116e-05,-0.00523956,0.00782876,-0.00273902,0.00633081,0.00018
2025-07-08,0.00253057,0.00226952,0.00549268,0.0009846,0.00702277,0.00018
2025-07-09,-0.00484703,0.00796003,0.00553562,-0.00157918,0.00078783,0.00018
2025-07-10,0.00178898,-0.00575007,0.00345856,0.00096305,-0.00265551,0.00018
2025-07-11,-0.00413008,-0.0014957,-0.00609565,0.00110402,-0.00083129,0.00018
2025-07-14,-0.00217596,-0.00041282,-0.00439674,-0.00567306,-0.00432445,0.00018
2025-07-15,0.01335157,-0.00376741,-0.00559698,0.00177456,-0.00088057,0.00018
2025-07-16,-0.01715931,-0.00279909,-0.00405981,-0.00032526,0.00101515,0.00018
2025-07-17,-0.00393087,0.00136434,0.00564773,-0.00220697,0.00558493,0.00018
2025-07-18,-0.00924087,-0.00990596,0.00901615,-0.00423124,0.00730437,0.00018
2025-07-21,0.00505931,-0.00285892,-0.00222079,-0.0013079,0.00463152,0.00018
2025-07-22,-0.01478253,-0.00318708,-0.0064119,-0.00260506,-0.00045098,0.00018
2025-07-23,0.00547499,-0.00434217,-0.00633595,-0.00561142,-0.00153656,0.00018
2025-07-24,-0.00708791,0.0012706,0.00308762,-0.00758469,-0.00510566,0.00018
2025-07-25,-0.02154526,-0.00458794,0.00514351,-0.00181916,0.00688298,0.00018
2025-07-28,-0.0394646,-0.00044241,0.01339513,-0.00204295,0.01127215,0.00018
2025-07-29,0.00214049,0.00153072,-0.00391249,0.00187939,0.00276844,0.00018
2025-07-30,-0.00269534,0.00391713,-0.00083195,0.00223968,-0.00681696,0.00018
2025-07-31,-0.00454595,0.00671485,-5.998e-05,0.00272193,-0.0008384,0.00018
2025-08-01,-0.03470135,0.00648193,-0.00103773,0.00142534,0.00085636,0.00018
2025-08-04,0.02373919,-0.00066147,1.199e-05,0.00440981,0.0047853,0.00018
2025-08-05,-0.00174711,-0.00063363,-0.00425898,0.00079269,-0.00194678,0.00018
2025-08-06,0.00186339,0.00785606,-0.0061478,-0.00255643,-0.00657551,0.00018
2025-08-07,-0.02717988,-0.00194734,0.00453818,0.00119447,0.0103051,0.00018
2025-08-08,-0.01438914,-0.0003592,-0.00066517,-0.00107437,0.00127889,0.00018
2025-08-11,0.01245228,0.00695379,-0.00706381,0.00802524,-0.00915168,0.00018
2025-08-12,-0.00526125,-0.00316274,0.00233768,-0.00101827,-0.00254965,0.00018
2025-08-13,0.02654323,-0.00954159,0.00039771,-0.00151111,-0.00666247,0.00018
2025-08-14,0.0052342,0.00181972,-0.00218802,-0.00763376,-0.00089544,0.00018
2025-08-15,-0.00656168,-0.00138567,0.0035776,-0.00532649,-0.0040349,0.00018
2025-08-18,0.02077963,-0.00375936,0.00494106,-0.00022963,0.00250574,0.00018
2025-08-19,0.00323242,-0.0030949,0.00044419,0.00035207,0.00705195,0.00018
2025-08-20,0.00652797,-0.00224978,-0.00624065,0.0019173,-0.00221378,0.00018
2025-08-21,0.01313621,-0.00319013,-0.0072953,-0.00568529,-0.00136199,0.00018
2025-08-22,0.00956543,-0.00370482,-0.00515309,0.00423661,-0.00033146,0.00018
2025-08-25,0.00213882,-0.00477629,0.00356588,0.00147787,0.00225981,0.00018
2025-08-26,0.0050692,-0.00540239,0.00655178,-0.00311904,0.00796086,0.00018
2025-08-27,0.0058609,0.01013774,-0.00245817,0.00460821,-0.00432484,0.00018
2025-08-28,-0.00638482,0.00362176,-0.00618145,-0.00346472,0.004313,0.00018
2025-08-29,-0.0072413,0.00119306,0.00430826,-0.00254306,0.00042067,0.00018
2025-09-01,-0.0122484,-0.00839354,0.00546551,-0.00264602,0.00055872,0.00018
2025-09-02,0.00358818,-0.00525,0.00134142,-0.00164601,-0.00164294,0.00018
2025-09-03,0.0032441,-0.0134484,-0.00092686,0.00273444,0.00164077,0.00018
2025-09-04,0.00325168,-0.00473572,-0.00807359,-0.00414592,-0.00106927,0.00018
2025-09-05,0.00456684,0.00706312,0.00085508,0.00235834,0.00229561,0.00018
2025-09-08,-0.00607111,-0.01198692,0.00218177,0.00026553,0.00124391,0.00018
2025-09-09,0.00134168,-0.00045849,-0.00291087,-0.00398795,0.00054388,0.00018
2025-09-10,0.00624008,-0.00095445,0.00179916,0.00415899,0.00226587,0.00018
2025-09-11,-0.00855577,0.00248149,-0.00013781,-0.00352544,-0.00527227,0.00018
2025-09-12,0.00283286,-0.00161053,-0.00642462,-5.285e-05,-0.00594207,0.00018
2025-09-15,0.00070075,-0.00013152,0.00453628,-0.00177647,0.0017118,0.00018
2025-09-16,0.00407206,0.00215192,0.00818188,0.00619536,0.01315064,0.00018
2025-09-17,-0.00912249,0.00078147,-0.00044436,-0.00806681,-0.00090589,0.00018
2025-09-18,0.00554198,-0.00655254,-0.00103857,0.00291227,0.00017803,0.00018
2025-09-19,-0.01786204,0.00734527,0.00592637,0.00667454,-0.00216559,0.00018
2025-09-22,0.01162856,-0.0064409,0.00255378,0.00051668,-0.00407907,0.00018
2025-09-23,-0.00553636,-0.00018558,0.00015261,-0.0029139,-0.00383661,0.00018
2025-09-24,-0.00501844,-0.00184564,-0.01324882,0.00245313,-0.00241039,0.00018
2025-09-25,0.01020756,0.00190921,-0.0023424,0.00087409,-0.00032158,0.00018
2025-09-26,0.00122261,-0.00626798,-0.00883639,0.00095273,-0.0041795,0.00018
2025-09-29,0.00013188,-0.00355761,0.00227118,-0.00156117,0.00022836,0.00018
2025-09-30,0.0001068,-0.00075917,0.00086042,0.00144636,-0.00251489,0.00018
2025-10-01,-0.0062173,0.00796029,0.00042502,-0.00562218,-0.00386122,0.00018
2025-10-02,-0.00094943,0.00497401,-0.00132431,0.00261258,-0.00169835,0.00018
2025-10-03,-0.00274441,-0.00218434,-0.00030433,0.00370145,0.00710336,0.00018
2025-10-06,0.01305609,-0.00510672,-0.00689866,-0.00311365,-0.00152983,0.00018
2025-10-07,0.00985322,0.00210476,-0.00225457,0.00585759,-0.00340177,0.00018
2025-10-08,0.01038176,-0.00296571,-0.00815837,0.00086094,-0.01047242,0.00018
2025-10-09,0.00248838,0.00380348,-0.00336311,-0.00076963,0.00241329,0.00018
2025-10-10,0.0152856,0.00035623,-0.00864879,0.00115771,-0.00135976,0.00018
2025-10-13,0.00128383,0.00372049,-0.0035211,0.00011659,-0.00951837,0.00018
2025-10-14,-0.00656955,0.0016528,-0.00358468,0.00054699,-0.00394537,0.00018
2025-10-15,0.00011292,-0.00159521,-0.00220484,-0.00318222,0.00378795,0.00018
2025-10-16,0.00364131,-0.00213788,-0.00139255,0.00355011,0.00183031,0.00018
2025-10-17,-0.00535961,-0.00729791,-0.01092186,0.0009189,-0.00259186,0.00018
2025-10-20,-0.00232,0.00300322,-0.00512877,-0.00382258,0.00098369,0.00018
2025-10-21,0.0091943,0.00100276,-0.00226862,-0.00450686,0.00114171,0.00018
2025-10-22,0.00459786,0.00421146,0.01078968,0.00159798,0.00943108,0.00018
2025-10-23,-0.00819533,0.0008513,-0.00059127,0.00042893,-0.00355599,0.00018
2025-10-24,0.00401316,0.00133891,0.00290682,-0.00189448,0.00664033,0.00018
2025-10-27,0.0130005,0.00047862,0.00446357,-0.00484218,0.00156744,0.00018
2025-10-28,-0.01177927,0.00121387,0.00529787,0.00264369,0.00130747,0.00018
2025-10-29,0.00386532,-0.00265947,-0.00719271,-0.002003,-0.00685705,0.00018
2025-10-30,0.0031268,0.00370203,-0.00773022,0.00217428,-0.0032597,0.00018
2025-10-31,-0.00063478,-0.00297632,0.00297387,0.00167056,0.00272784,0.00018
2025-11-03,0.01288399,-0.00689817,0.00062718,0.00188415,0.00325357,0.00018
2025-11-04,0.00957131,0.00232239,-0.0010961,0.00120341,0.00149347,0.00018
2025-11-05,0.01446794,-0.00516907,0.00098718,0.00108483,0.00223809,0.00018
2025-11-06,0.00959711,0.00084205,-0.00235544,0.00668908,0.00571311,0.00018
2025-11-07,-0.00688881,0.00503234,0.00106069,-0.00031529,0.00569697,0.00018
2025-11-10,-2.624e-05,0.00150887,0.00078876,-0.00093384,-0.00049577,0.00018
2025-11-11,0.0061096,-0.00732772,-0.00480731,-0.00395895,-0.00348842,0.00018
2025-11-12,0.00375469,-0.00091663,0.00870888,0.00331235,0.00847893,0.00018
2025-11-13,-0.00212904,0.00052129,-0.01008324,-5.883e-05,-0.00454369,0.00018
2025-11-14,-4.603e-05,-0.00252215,0.00086879,0.0022106,0.00148021,0.00018
2025-11-17,-0.00634253,-0.00055745,0.00217285,-0.00614252,0.00505617,0.00018
2025-11-18,-0.00225779,-0.00097059,-0.00363614,-0.00380956,0.00269131,0.00018
2025-11-19,0.00684419,-0.0065505,-0.00437815,0.00610909,-0.00129939,0.00018
2025-11-20,-0.02168455,-0.00886564,0.00177377,0.00203902,0.0020858,0.00018
2025-11-21,-0.00134663,-0.00027171,-0.00631681,-0.00247723,0.00099944,0.00018
2025-11-24,0.00547169,-0.00655403,-0.00473086,-0.00323102,0.00390876,0.00018
2025-11-25,0.00691023,-0.00346032,0.00254845,0.00374223,-0.00075958,0.00018
2025-11-26,-0.00343005,0.00600989,-0.00632085,-0.00071011,-0.00690766,0.00018
2025-11-27,-0.00310905,0.00521973,0.00706548,-0.00304611,0.00547976,0.00018
2025-11-28,0.00375612,-0.00340338,-0.00564222,-0.00564586,-0.00524352,0.00018
2025-12-01,0.0130604,-0.00541954,0.0019864,-0.00414247,0.0049407,0.00018
2025-12-02,-0.01566018,0.00124022,-0.00516076,-0.00312205,0.00012503,0.00018
2025-12-03,0.04167388,-0.0101648,-0.00810836,0.00266826,-0.00794654,0.00018
2025-12-04,0.00872403,0.0078074,0.00157516,0.00250858,-0.00165907,0.00018
2025-12-05,-0.01036718,-0.00827138,-0.00599103,-0.00291616,0.00334638,0.00018
2025-12-08,-0.00095336,-0.00512004,-0.00281071,-0.00135581,-0.00095284,0.00018
2025-12-09,-0.01629829,-0.00321208,-0.00444319,-0.00647905,-0.00574428,0.00018
2025-12-10,0.00506536,-0.0014437,0.00128724,-0.00132438,0.00454765,0.00018
2025-12-11,0.01952493,0.00095557,-0.00943529,0.00264205,-0.00544273,0.00018
2025-12-12,-0.00313982,0.00204599,-0.002468,-0.00523746,0.00371122,0.00018
2025-12-15,0.00756697,-0.00614568,0.00634,-0.004246,0.00420821,0.00018
2025-12-16,-0.00106805,-0.00129004,-0.00107411,-0.00530013,0.00239666,0.00018
2025-12-17,0.00102279,0.00081715,-0.00344539,0.00355203,0.001972,0.00018
2025-12-18,-0.00683232,-0.00240592,0.00350647,0.00651986,-0.0005935,0.00018
2025-12-19,-0.00267758,-0.00266075,-0.00120179,-0.0100072,0.00205317,0.00018
2025-12-22,0.01271547,0.00568935,0.00213071,-0.00246441,-0.00051359,0.00018
2025-12-23,0.00321661,-0.00147237,-0.00520737,0.00290275,-0.00239653,0.00018
2025-12-24,-0.02198244,0.00581389,0.00073938,-0.00174479,-0.00555701,0.00018
2025-12-25,-0.04141589,0.00389752,-0.00851845,-0.00933966,-0.00558542,0.00018
2025-12-26,0.02666796,-0.00232121,0.00306621,0.00471143,0.00400203,0.00018
2025-12-29,0.00606318,-0.00184257,-0.00105894,-0.00040137,-0.00524946,0.00018
2025-12-30,-0.01129377,-0.00278477,0.00072142,0.00314938,-0.00289029,0.00018
2025-12-31,0.00128807,0.00312473,0.00090819,-0.00284173,-0.0004981,0.00018
2026-01-01,0.01489359,-0.00517332,-0.00093163,-0.00142094,-0.00710889,0.00018
2026-01-02,-0.00266143,0.00462218,0.00663221,0.00025399,0.00761017,0.00018
2026-01-05,-0.0068636,0.00634742,0.00126052,-0.00221007,0.00744121,0.00018
2026-01-06,1.064e-05,-0.00400633,-0.00012701,0.00464248,0.00251807,0.00018
2026-01-07,0.0138628,-0.00060136,0.00706199,-0.00019693,0.00245479,0.00018
2026-01-08,0.00032115,-0.00472195,0.00388666,-0.00153798,0.00464957,0.00018
2026-01-09,0.00465097,-0.00681703,-0.00489132,-0.00189973,-0.00179585,0.00018
2026-01-12,-0.00990699,0.00511535,-0.00776891,-0.0038239,-0.0012408,0.00018
2026-01-13,0.01235657,0.00151678,0.00265176,0.00159588,0.00155351,0.00018
2026-01-14,0.00671992,0.00044336,-0.00600612,0.00645914,-0.00101325,0.00018
2026-01-15,0.00021962,-0.00084636,-0.00941799,0.00432747,0.00136208,0.00018
2026-01-16,0.010257,0.01078953,-0.00221553,-0.00164347,-0.00281411,0.00018
2026-01-19,-0.0023855,-0.00150234,-0.01495226,0.00132694,-0.01110373,0.00018
2026-01-20,-0.00185878,0.00211885,0.00251856,-0.00438938,-0.0011485,0.00018
2026-01-21,0.00508176,-0.00336579,-0.00254793,-0.0001964,-0.00253379,0.00018
2026-01-22,-0.00904056,0.00415489,-0.00752868,0.00145807,-0.00077152,0.00018
2026-01-23,-0.0197038,-0.00407109,-0.00098261,-0.00115599,0.00015166,0.00018
2026-01-26,0.0207732,-0.00462916,-0.00411261,-0.00182035,-0.00462636,0.00018
2026-01-27,-0.00544238,0.0028287,0.00201151,-0.00407191,0.00019473,0.00018
2026-01-28,0.00850275,0.00202743,-0.00913958,0.0050854,-0.00032296,0.00018
2026-01-29,0.00893198,-0.00015596,0.00503589,0.00398491,-0.0004356,0.00018
2026-01-30,0.00965489,0.00032007,-0.01206021,0.00196537,-0.00330644,0.00018
2026-02-02,-0.00869961,-0.00355646,0.0019387,0.00404261,-0.00254458,0.00018
2026-02-03,0.00811298,0.00054318,0.00916508,-0.00565946,0.01169289,0.00018
2026-02-04,-0.01566183,0.00593424,0.00156216,0.00198065,0.00342467,0.00018
2026-02-05,0.01130709,0.002838,0.00377998,0.00288864,0.00658437,0.00018
2026-02-06,0.00190549,0.00180967,-0.00036365,0.00075919,-0.00212675,0.00018
2026-02-09,0.00103636,0.00171489,-0.00135691,0.00024691,0.00163611,0.00018
2026-02-10,-0.0023331,-0.00242134,0.00352326,-0.00065319,-0.00469262,0.00018
2026-02-11,0.01328128,-0.00094897,-0.00636512,0.00524902,-0.00245356,0.00018
2026-02-12,-0.00991476,0.00509235,0.0091771,0.0067739,0.00355359,0.00018
2026-02-13,0.02115202,0.00066293,0.00613521,0.00413382,0.00807161,0.00018
2026-02-16,-0.00289357,0.00158573,-0.00554289,-0.00444799,0.00038822,0.00018
2026-02-17,-0.00748379,0.00549101,0.00583333,0.00190584,0.00611671,0.00018
2026-02-18,-0.00191028,0.00152284,-0.00342245,-0.00116652,-0.00254351,0.00018
2026-02-19,0.01259001,-0.00383442,0.00606048,-0.00320361,0.00348781,0.00018
2026-02-20,0.00252711,-0.00279606,0.00493796,0.00195593,0.00581384,0.00018
2026-02-23,0.01368185,-0.00820708,-0.00356007,0.00132709,-0.00951846,0.00018
2026-02-24,0.00630164,-0.0036852,-0.00154574,0.00369832,-0.00785635,0.00018
2026-02-25,0.01555654,0.00611519,-0.00075142,-0.0022553,-0.00049805,0.00018
2026-02-26,0.00080924,-0.0034672,0.00468171,0.00387309,0.00375808,0.00018
2026-02-27,-0.00092461,-0.01047031,0.0033025,0.00149909,0.00301077,0.00018
2026-03-02,-0.013473,0.00341146,-0.01151762,0.00491254,-0.00848994,0.00018
2026-03-03,-0.00195483,-0.00085026,0.0067632,-0.00570061,0.00404643,0.00018
2026-03-04,-0.0012842,0.00691781,0.00371184,0.00033101,0.00061469,0.00018
2026-03-05,0.00568198,0.00256459,0.01034637,-0.00074317,0.00841589,0.00018
2026-03-06,0.01272251,0.00290509,0.00030905,-0.00075933,0.00356326,0.00018
2026-03-09,-0.00428709,0.00141817,0.00070296,-0.00350103,-0.00666287,0.00018
2026-03-10,-0.00357606,0.00443134,0.00786641,0.00519414,0.00791321,0.00018
2026-03-11,-0.00964951,0.00553676,-0.0020288,5.68e-06,-0.00306468,0.00018
2026-03-12,-0.02733325,-0.00098741,0.00455047,-0.00751545,0.00059606,0.00018
2026-03-13,-0.00013238,0.00397066,-0.00287575,-0.00075812,-0.00344404,0.00018
2026-03-16,0.02932358,0.00464255,0.00486238,0.00045958,0.00719172,0.00018
2026-03-17,-0.01070136,0.0084214,-0.00058511,-0.00503607,0.00795108,0.00018
2026-03-18,0.0016582,0.00132222,-0.00191,-0.00099384,-0.00239436,0.00018
2026-03-19,0.00974351,-0.00204418,-0.01419801,0.00406544,-0.00528256,0.00018
2026-03-20,-0.01210116,0.00631282,-0.00512571,0.00166523,0.00144252,0.00018
2026-03-23,-0.00370512,0.00058888,-0.0043184,0.00475104,-0.00180591,0.00018
2026-03-24,-0.01086452,0.00289939,-0.00302842,-0.00306163,0.00381272,0.00018
2026-03-25,0.00233442,-0.0001513,-0.00433259,0.00289888,-0.00707609,0.00018
2026-03-26,-0.00039968,0.00324747,0.00196317,-0.0015106,0.00559354,0.00018
2026-03-27,-0.00164706,-0.00727167,-0.00200081,-0.00069531,-0.00263899,0.00018
2026-03-30,-0.00286546,0.00080868,-0.00347937,-0.00130883,0.00388933,0.00018
2026-03-31,-0.00450937,0.00304372,0.00012134,0.00351277,-0.00421776,0.00018
2026-04-01,-0.00550986,-0.00126513,-0.00534178,-0.00840075,0.00338609,0.00018
2026-04-02,0.00786299,0.00334659,-0.00324273,-0.00020359,-0.00176848,0.00018
2026-04-03,-0.00675204,0.00082328,-0.00795555,0.00049831,0.00107934,0.00018
2026-04-06,-0.00446601,-0.00430328,-0.00901205,-0.00265732,-0.00982427,0.00018
2026-04-07,-0.00996772,-0.00388008,0.00020795,0.00292348,-3.799e-05,0.00018
2026-04-08,-0.0021539,-0.00587735,0.00516537,0.00835915,-0.01011794,0.00018
2026-04-09,-0.00283647,-0.00910063,-0.00172869,0.00604506,-0.00508667,0.00018
2026-04-10,-0.00341304,0.0075739,-0.00040515,-0.00603628,-0.00250271,0.00018
2026-04-13,0.00359181,-0.00883963,-0.00636087,0.00237278,-0.00053438,0.00018
2026-04-14,-0.00218679,0.00422012,0.00182621,0.00128761,0.00461398,0.00018
2026-04-15,0.01403363,-0.0049693,-0.00624335,0.00103113,0.0029301,0.00018
2026-04-16,-0.0084543,0.00192742,0.0074726,0.00535948,0.00535596,0.00018
2026-04-17,0.00634016,0.00314419,0.00361865,-0.0030849,0.00429596,0.00018
2026-04-20,-0.00672639,-0.00302019,0.00071545,0.00256198,-0.00141758,0.00018
2026-04-21,-0.01440856,0.0045667,-0.00068918,0.00772216,0.00298575,0.00018
2026-04-22,-0.01214429,0.01128205,0.00037858,-0.00372377,0.00259928,0.00018
2026-04-23,0.00588021,0.00269868,-0.00755307,0.00245449,0.0015413,0.00018
2026-04-24,0.01102017,0.00490889,-0.00660723,0.00612222,-0.00668968,0.00018
2026-04-27,-0.00719191,0.01481673,0.00355296,0.00119006,0.00146457,0.00018
2026-04-28,-0.00751724,0.00595847,-0.00596997,0.00111008,-0.00680703,0.00018
2026-04-29,0.00015035,-0.00048858,0.00081888,0.00404181,-0.00163143,0.00018
2026-04-30,-0.00566483,-0.00077919,-0.00381749,0.00664896,-0.00607981,0.00018
2026-05-01,0.00514001,0.00593413,0.0085162,-0.00011379,0.00460119,0.00018
2026-05-04,0.01126942,0.00523965,0.00950024,0.0024437,0.00577691,0.00018
2026-05-05,0.0034412,-0.00255624,0.00040302,0.00068877,0.00424895,0.00018
2026-05-06,-0.00267039,-0.00407934,-0.00460274,-0.00144693,-0.00018632,0.00018
2026-05-07,-0.01244319,0.00180642,-0.00497036,-0.00502914,-0.00585975,0.00018
2026-05-08,-0.00062507,0.00359645,-0.00301061,0.0011095,-0.00115292,0.00018
2026-05-11,0.00793554,-0.0009088,0.00038107,0.00175221,-0.00371311,0.00018
2026-05-12,-0.0115461,0.00163843,-0.00868265,-0.00129586,-0.00261325,0.00018
2026-05-13,0.01193591,-0.00524348,0.000821,0.00064241,0.00011428,0.00018
2026-05-14,0.00682382,-0.00339972,0.00754644,0.00182826,-0.00199409,0.00018
2026-05-15,-0.01763425,0.00530314,0.00132876,0.0008861,0.00164098,0.00018
2026-05-18,-0.01862633,-0.00034509,-0.01087028,-0.00478684,0.00176721,0.00018
2026-05-19,-0.00773684,0.00227191,-0.00363999,0.00279296,0.00632987,0.00018
2026-05-20,0.02056947,-0.0026506,-0.00421403,-0.00334968,-0.00093685,0.00018
2026-05-21,0.00527445,-0.00277731,0.00457395,0.00629193,0.0052183,0.00018
2026-05-22,-0.00904413,0.00130161,-0.00351341,-0.00259839,2.103e-05,0.00018
2026-05-25,0.00490884,0.00279266,0.00018264,-0.00337192,0.00252224,0.00018
2026-05-26,-0.02360746,-0.0023785,0.00684679,-0.00085221,0.004195,0.00018
2026-05-27,0.00015827,-0.00532755,-0.00294314,-0.00345931,0.00059458,0.00018
2026-05-28,-0.01621842,0.00013038,0.00010562,-0.00166678,0.0002867,0.00018
2026-05-29,0.0205281,-0.00615761,0.00077504,-0.00281852,-0.00115344,0.00018
2026-06-01,-0.03381928,0.00798031,0.00482824,-0.00056316,0.00108416,0.00018
2026-06-02,0.0038111,0.00086326,-0.00299995,0.00135498,-0.00616762,0.00018
2026-06-03,0.04077266,-0.00641872,-0.00327412,0.00017141,-0.00218358,0.00018
2026-06-04,-0.00099849,-0.00724236,-0.00027656,0.00132006,0.00460706,0.00018
2026-06-05,-0.00258948,-0.0011579,-0.00165643,0.00487712,0.00352022,0.00018
2026-06-08,0.00264123,0.00068779,0.00305193,-0.00537368,0.00098121,0.00018
2026-06-09,0.01121965,-0.0020039,-0.00191278,-0.00389385,-0.00176573,0.00018
2026-06-10,0.00758485,0.00369338,-0.0086077,2.95e-06,-0.00852554,0.00018
2026-06-11,-0.00223919,-0.00078897,0.00185218,0.00779207,0.00286375,0.00018
2026-06-12,-0.00538079,0.00199197,0.0050845,0.00094721,0.00160369,0.00018
2026-06-15,-0.00945284,-0.00257832,-0.00536554,0.00128311,-0.00662308,0.00018
2026-06-16,-0.00016208,-0.00527417,-0.00706093,-0.00259096,-0.0059604,0.00018
2026-06-17,-0.00555317,-0.00188692,0.00490661,0.00129596,0.00476507,0.00018
2026-06-18,0.00098836,-0.00196323,0.00440674,-0.00180105,0.00319073,0.00018
2026-06-19,-0.00200212,0.00534425,0.00761187,-0.0013856,0.00531149,0.00018
2026-06-22,-0.01260028,-0.00410092,-0.0050705,-0.00288075,0.00449531,0.00018
2026-06-23,-0.01122946,0.00117877,0.00526672,-0.00055676,0.00401123,0.00018
2026-06-24,-0.00762108,0.00079083,-0.00090774,-0.0006182,0.00576866,0.00018
2026-06-25,0.00025253,-0.00119931,-0.00376828,-0.00155702,-0.00013957,0.00018
2026-06-26,-0.00457069,0.00093982,-0.00118211,0.00491022,0.00256297,0.00018
2026-06-29,-0.00995083,-0.00225284,0.00013804,0.00410577,0.00727363,0.00018
2026-06-30,-0.00446802,0.00142393,-0.00532087,0.00314311,-0.0071215,0.00018
2026-07-01,-0.00598492,0.00491033,0.00458651,-0.0009273,0.00074752,0.00018
2026-07-02,0.01712506,-0.00271182,-0.00989567,-0.001793,-0.00650495,0.00018
2026-07-03,0.00871919,0.00212981,0.00082783,0.00388386,-0.0014795,0.00018
2026-07-06,-0.00199919,0.00787487,0.00165945,-0.00033572,0.00705803,0.00018
2026-07-07,-0.01090199,0.01073303,0.00488713,0.0014791,0.00540838,0.00018
2026-07-08,-0.00380348,0.00156726,-0.00315595,-0.00230184,-0.00085249,0.00018
2026-07-09,0.0030024,0.00285766,0.00193447,0.00277961,0.00693373,0.00018
2026-07-10,0.02474965,-0.00520011,0.00380896,0.00268407,0.00329217,0.00018
2026-07-13,-0.00089082,0.00033376,-0.00135593,-0.00299813,0.00231265,0.00018
2026-07-14,0.0234595,-0.00845011,-0.012584,-0.00100749,-0.00039804,0.00018
2026-07-15,0.01859847,-0.00126649,-0.00307207,-0.00604174,-0.0111025,0.00018
2026-07-16,-0.01783209,0.01487811,0.00629679,-0.00382197,-0.00056314,0.00018
2026-07-17,-0.03878105,0.00124726,0.00923792,-0.00568532,0.00022221,0.00018
2026-07-20,-0.01297352,0.00209793,0.00276511,-0.001035,-0.00073104,0.00018
2026-07-21,0.00711997,0.00323325,-0.00358137,-0.00025529,0.00514971,0.00018
2026-07-22,-0.0129147,0.00170325,0.00482868,0.00213247,0.00589458,0.00018
2026-07-23,0.00399971,-0.00518612,-0.00246505,0.00015461,-0.00777946,0.00018
2026-07-24,0.00911385,0.00249684,0.00598024,-0.00729146,-0.00034879,0.00018
2026-07-27,0.00388116,-0.00149857,-0.00344579,-0.00169129,-0.00577475,0.00018
2026-07-28,0.00945848,-0.00681537,-0.00913217,0.00097156,0.00018705,0.00018
2026-07-29,0.00180965,0.00288977,-0.00134747,0.00341623,-0.01292781,0.00018
2026-07-30,0.00501032,0.004422,0.00299134,0.00294733,-0.00012874,0.00018
2026-07-31,0.00182527,-0.00773266,0.00240426,0.0058895,-0.0014984,0.00018
2026-08-03,0.00165458,0.00913173,0.00447016,0.00115537,0.00107207,0.00018
2026-08-04,0.00472708,0.00695925,0.00122091,-0.00020293,0.00219416,0.00018
2026-08-05,-0.00858719,0.00438138,0.00867422,-0.00529403,0.00565125,0.00018
2026-08-06,-0.0059603,0.00294831,0.00428509,0.0002262,0.00243975,0.00018
2026-08-07,0.01462926,0.0016664,-0.00084753,0.00024656,0.00375997,0.00018
