date,ticker,price,return
2024-02-12,AAPL,201.4227,0.00611117
2024-02-13,AAPL,201.1865,-0.00117293
2024-02-14,AAPL,201.4457,0.00128836
2024-02-15,AAPL,199.3212,-0.01054596
2024-02-16,AAPL,199.639,0.00159413
2024-02-19,AAPL,201.4782,0.00921296
2024-02-20,AAPL,205.3508,0.019221
2024-02-21,AAPL,203.0194,-0.01135349
2024-02-22,AAPL,204.0144,0.00490092
2024-02-23,AAPL,207.5859,0.01750638
2024-02-26,AAPL,201.7873,-0.02793368
2024-02-27,AAPL,203.5775,0.00887174
2024-02-28,AAPL,199.8654,-0.01823444
2024-02-29,AAPL,203.4388,0.01787895
2024-03-01,AAPL,203.7423,0.00149202
2024-03-04,AAPL,206.3994,0.01304157
2024-03-05,AAPL,207.7386,0.0064883
2024-03-06,AAPL,203.3305,-0.02121945
2024-03-07,AAPL,204.1108,0.00383761
2024-03-08,AAPL,203.0736,-0.00508141
2024-03-11,AAPL,198.282,-0.0235954
2024-03-12,AAPL,201.5566,0.01651454
2024-03-13,AAPL,201.7161,0.00079141
2024-03-14,AAPL,203.0392,0.00655951
2024-03-15,AAPL,206.8997,0.01901349
2024-03-18,AAPL,207.5023,0.00291225
2024-03-19,AAPL,208.7358,0.00594447
2024-03-20,AAPL,207.8984,-0.00401153
2024-03-21,AAPL,210.8337,0.01411871
2024-03-22,AAPL,208.6761,-0.01023338
2024-03-25,AAPL,210.4159,0.00833729
2024-03-26,AAPL,208.1285,-0.01087084
2024-03-27,AAPL,199.5813,-0.04106681
2024-03-28,AAPL,206.6308,0.03532121
2024-03-29,AAPL,201.1113,-0.0267118
2024-04-01,AAPL,203.4703,0.01172976
2024-04-02,AAPL,203.8857,0.00204137
2024-04-03,AAPL,203.5571,-0.00161161
2024-04-04,AAPL,213.4738,0.04871693
2024-04-05,AAPL,216.0123,0.01189172
2024-04-08,AAPL,222.8718,0.0317548
2024-04-09,AAPL,214.1641,-0.03907008
2024-04-10,AAPL,218.9504,0.0223485
2024-04-11,AAPL,213.8217,-0.02342378
2024-04-12,AAPL,210.0529,-0.01762612
2024-04-15,AAPL,215.9401,0.02802735
2024-04-16,AAPL,219.9221,0.01844029
2024-04-17,AAPL,224.7189,0.02181145
2024-04-18,AAPL,225.7908,0.00477004
2024-04-19,AAPL,222.1567,-0.01609518
2024-04-22,AAPL,220.3381,-0.00818611
2024-04-23,AAPL,221.4565,0.00507582
2024-04-24,AAPL,221.712,0.00115358
2024-04-25,AAPL,211.5011,-0.04605445
2024-04-26,AAPL,216.4461,0.02338016
2024-04-29,AAPL,220.7923,0.02008011
2024-04-30,AAPL,222.7961,0.00907537
2024-05-01,AAPL,220.1942,-0.0116785
2024-05-02,AAPL,214.0539,-0.02788602
2024-05-03,AAPL,215.2738,0.00569911
2024-05-06,AAPL,219.9199,0.02158222
2024-05-07,AAPL,231.8388,0.05419699
2024-05-08,AAPL,237.8213,0.02580451
2024-05-09,AAPL,239.6152,0.00754295
2024-05-10,AAPL,248.1618,0.03566802
2024-05-13,AAPL,245.9903,-0.00875019
2024-05-14,AAPL,239.2638,-0.02734459
2024-05-15,AAPL,235.4556,-0.01591644
2024-05-16,AAPL,228.161,-0.0309809
2024-05-17,AAPL,235.4488,0.03194168
2024-05-20,AAPL,232.0933,-0.0142515
2024-05-21,AAPL,244.8813,0.05509833
2024-05-22,AAPL,240.5322,-0.01776003
2024-05-23,AAPL,226.0674,-0.06013651
2024-05-24,AAPL,242.4151,0.07231345
2024-05-27,AAPL,236.2313,-0.02550926
2024-05-28,AAPL,234.1486,-0.00881619
2024-05-29,AAPL,237.8858,0.01596069
2024-05-30,AAPL,230.5528,-0.03082579
2024-05-31,AAPL,234.5287,0.01724507
2024-06-03,AAPL,234.6467,0.00050298
2024-06-04,AAPL,230.501,-0.01766791
2024-06-05,AAPL,232.0615,0.00677003
2024-06-06,AAPL,230.6861,-0.00592663
2024-06-07,AAPL,214.8749,-0.06853972
2024-06-10,AAPL,210.9289,-0.0183642
2024-06-11,AAPL,213.6164,0.01274087
2024-06-12,AAPL,219.0538,0.0254542
2024-06-13,AAPL,217.3789,-0.00764602
2024-06-14,AAPL,215.9642,-0.00650794
2024-06-17,AAPL,213.0217,-0.01362502
2024-06-18,AAPL,211.5878,-0.00673129
2024-06-19,AAPL,214.2064,0.01237622
2024-06-20,AAPL,225.8599,0.05440281
2024-06-21,AAPL,223.7377,-0.00939597
2024-06-24,AAPL,218.7816,-0.02215151
2024-06-25,AAPL,222.2483,0.01584538
2024-06-26,AAPL,225.7594,0.01579829
2024-06-27,AAPL,226.7129,0.00422337
2024-06-28,AAPL,228.3972,0.00742922
2024-07-01,AAPL,229.8128,0.00619806
2024-07-02,AAPL,234.3964,0.01994507
2024-07-03,AAPL,236.7029,0.00984022
2024-07-04,AAPL,234.7738,-0.00814996
2024-07-05,AAPL,236.4484,0.0071327
2024-07-08,AAPL,237.8163,0.00578534
2024-07-09,AAPL,241.032,0.01352162
2024-07-10,AAPL,240.6731,-0.00148882
2024-07-11,AAPL,245.4875,0.02000384
2024-07-12,AAPL,244.6887,-0.00325376
2024-07-15,AAPL,247.1269,0.00996417
2024-07-16,AAPL,248.7512,0.00657267
2024-07-17,AAPL,249.5812,0.00333682
2024-07-18,AAPL,242.5887,-0.02801676
2024-07-19,AAPL,248.7538,0.02541358
2024-07-22,AAPL,248.3868,-0.00147513
2024-07-23,AAPL,246.3631,-0.00814759
2024-07-24,AAPL,244.2667,-0.0085093
2024-07-25,AAPL,246.547,0.00933521
2024-07-26,AAPL,244.6454,-0.00771297
2024-07-29,AAPL,246.2162,0.00642079
2024-07-30,AAPL,242.3969,-0.01551182
2024-07-31,AAPL,244.2101,0.00748007
2024-08-01,AAPL,245.931,0.00704703
2024-08-02,AAPL,246.0613,0.00052976
2024-08-05,AAPL,247.3175,0.00510517
2024-08-06,AAPL,243.7276,-0.01451533
2024-08-07,AAPL,243.2736,-0.00186285
2024-08-08,AAPL,246.1314,0.0117472
2024-08-09,AAPL,245.8789,-0.00102581
2024-08-12,AAPL,248.6729,0.01136341
2024-08-13,AAPL,251.1924,0.01013197
2024-08-14,AAPL,253.096,0.00757791
2024-08-15,AAPL,254.8483,0.00692351
2024-08-16,AAPL,252.6651,-0.00856674
2024-08-19,AAPL,248.6494,-0.01589334
2024-08-20,AAPL,247.6724,-0.00392894
2024-08-21,AAPL,243.406,-0.017226
2024-08-22,AAPL,239.2783,-0.01695817
2024-08-23,AAPL,241.6022,0.0097122
2024-08-26,AAPL,241.1584,-0.00183682
2024-08-27,AAPL,238.252,-0.01205211
2024-08-28,AAPL,242.4472,0.01760848
2024-08-29,AAPL,244.6652,0.00914806
2024-08-30,AAPL,246.4504,0.00729685
2024-09-02,AAPL,241.1433,-0.02153441
2024-09-03,AAPL,241.3299,0.00077395
2024-09-04,AAPL,245.5451,0.01746641
2024-09-05,AAPL,245.8368,0.00118817
2024-09-06,AAPL,247.4547,0.00658092
2024-09-09,AAPL,246.0395,-0.00571871
2024-09-10,AAPL,250.0214,0.01618399
2024-09-11,AAPL,252.5159,0.00997705
2024-09-12,AAPL,254.5697,0.00813344
2024-09-13,AAPL,263.3435,0.03446516
2024-09-16,AAPL,253.9667,-0.03560664
2024-09-17,AAPL,256.1735,0.00868929
2024-09-18,AAPL,258.385,0.0086326
2024-09-19,AAPL,260.5131,0.00823622
2024-09-20,AAPL,260.2963,-0.00083236
2024-09-23,AAPL,262.2397,0.00746644
2024-09-24,AAPL,256.7352,-0.02099049
2024-09-25,AAPL,253.0683,-0.01428299
2024-09-26,AAPL,253.0474,-8.232e-05
2024-09-27,AAPL,259.8648,0.02694099
2024-09-30,AAPL,255.1973,-0.01796114
2024-10-01,AAPL,255.347,0.00058656
2024-10-02,AAPL,251.629,-0.01456049
2024-10-03,AAPL,250.9077,-0.00286646
2024-10-04,AAPL,252.6495,0.0069419
2024-10-07,AAPL,249.1555,-0.01382948
2024-10-08,AAPL,246.0569,-0.01243636
2024-10-09,AAPL,243.7778,-0.00926269
2024-10-10,AAPL,241.9053,-0.00768099
2024-10-11,AAPL,238.282,-0.01497839
2024-10-14,AAPL,234.7563,-0.01479604
2024-10-15,AAPL,237.1612,0.01024433
2024-10-16,AAPL,235.1442,-0.00850479
2024-10-17,AAPL,241.6243,0.02755764
2024-10-18,AAPL,245.1037,0.01440003
2024-10-21,AAPL,246.6005,0.00610691
2024-10-22,AAPL,246.6162,6.396e-05
2024-10-23,AAPL,247.1175,0.00203238
2024-10-24,AAPL,246.942,-0.00071009
2024-10-25,AAPL,250.7762,0.01552681
2024-10-28,AAPL,251.6331,0.00341711
2024-10-29,AAPL,250.3837,-0.0049655
2024-10-30,AAPL,252.7777,0.00956156
2024-10-31,AAPL,247.9577,-0.01906808
2024-11-01,AAPL,247.9314,-0.00010607
2024-11-04,AAPL,245.4157,-0.01014707
2024-11-05,AAPL,244.0164,-0.00570146
2024-11-06,AAPL,243.2813,-0.00301262
2024-11-07,AAPL,242.0867,-0.00491016
2024-11-08,AAPL,241.2267,-0.00355272
2024-11-11,AAPL,247.0064,0.02395963
2024-11-12,AAPL,245.209,-0.00727658
2024-11-13,AAPL,242.5619,-0.01079546
2024-11-14,AAPL,247.9265,0.02211671
2024-11-15,AAPL,245.4231,-0.01009772
2024-11-18,AAPL,248.6277,0.01305756
2024-11-19,AAPL,251.2061,0.01037065
2024-11-20,AAPL,249.6706,-0.00611236
2024-11-21,AAPL,248.479,-0.00477287
2024-11-22,AAPL,253.9683,0.02209141
2024-11-25,AAPL,254.469,0.00197176
2024-11-26,AAPL,252.6579,-0.00711718
2024-11-27,AAPL,252.5224,-0.00053653
2024-11-28,AAPL,258.3003,0.02288083
2024-11-29,AAPL,256.4487,-0.00716828
2024-12-02,AAPL,262.6031,0.02399861
2024-12-03,AAPL,260.8272,-0.00676295
2024-12-04,AAPL,265.3992,0.01752897
2024-12-05,AAPL,258.9606,-0.02425997
2024-12-06,AAPL,260.8491,0.00729274
2024-12-09,AAPL,259.7382,-0.00425899
2024-12-10,AAPL,251.2383,-0.03272466
2024-12-11,AAPL,255.1845,0.01570701
2024-12-12,AAPL,253.6077,-0.00617919
2024-12-13,AAPL,250.5349,-0.01211644
2024-12-16,AAPL,253.1456,0.01042034
2024-12-17,AAPL,253.7661,0.00245125
2024-12-18,AAPL,256.0142,0.00885908
2024-12-19,AAPL,255.4329,-0.00227078
2024-12-20,AAPL,251.7832,-0.014288
2024-12-23,AAPL,247.7926,-0.01584942
2024-12-24,AAPL,249.0576,0.00510487
2024-12-25,AAPL,251.1692,0.00847832
2024-12-26,AAPL,253.5761,0.00958291
2024-12-27,AAPL,250.7808,-0.01102354
2024-12-30,AAPL,247.0483,-0.01488333
2024-12-31,AAPL,247.7951,0.00302286
2025-01-01,AAPL,244.3263,-0.01399882
2025-01-02,AAPL,243.1633,-0.00476007
2025-01-03,AAPL,241.674,-0.00612471
2025-01-06,AAPL,241.0127,-0.00273632
2025-01-07,AAPL,238.542,-0.01025122
2025-01-08,AAPL,239.6692,0.00472524
2025-01-09,AAPL,238.5761,-0.00456062
2025-01-10,AAPL,237.7209,-0.00358477
2025-01-13,AAPL,238.2023,0.002025
2025-01-14,AAPL,243.5621,0.02250125
2025-01-15,AAPL,245.7664,0.00905014
2025-01-16,AAPL,247.4867,0.00699983
2025-01-17,AAPL,248.1649,0.00274042
2025-01-20,AAPL,247.3068,-0.00345807
2025-01-21,AAPL,243.6192,-0.01491098
2025-01-22,AAPL,241.4862,-0.00875524
2025-01-23,AAPL,243.1053,0.00670465
2025-01-24,AAPL,248.3698,0.02165515
2025-01-27,AAPL,250.2582,0.00760333
2025-01-28,AAPL,247.9171,-0.00935467
2025-01-29,AAPL,243.5964,-0.01742822
2025-01-30,AAPL,242.9369,-0.00270742
2025-01-31,AAPL,241.2966,-0.00675196
2025-02-03,AAPL,243.1542,0.00769838
2025-02-04,AAPL,249.4122,0.02573672
2025-02-05,AAPL,248.5679,-0.00338516
2025-02-06,AAPL,247.8439,-0.00291238
2025-02-07,AAPL,249.356,0.00610095
2025-02-10,AAPL,248.2514,-0.00442992
2025-02-11,AAPL,252.3876,0.01666144
2025-02-12,AAPL,253.8215,0.00568119
2025-02-13,AAPL,252.2561,-0.00616724
2025-02-14,AAPL,253.4235,0.00462773
2025-02-17,AAPL,250.2649,-0.01246342
2025-02-18,AAPL,254.1163,0.01538922
2025-02-19,AAPL,257.8524,0.01470226
2025-02-20,AAPL,259.0628,0.0046941
2025-02-21,AAPL,261.7404,0.01033564
2025-02-24,AAPL,259.4172,-0.00887574
2025-02-25,AAPL,257.1977,-0.00855586
2025-02-26,AAPL,260.9254,0.01449353
2025-02-27,AAPL,263.4751,0.00977174
2025-02-28,AAPL,265.1874,0.00649906
2025-03-03,AAPL,261.687,-0.01319974
2025-03-04,AAPL,267.605,0.02261476
2025-03-05,AAPL,269.0867,0.00553674
2025-03-06,AAPL,272.0205,0.01090301
2025-03-07,AAPL,274.3622,0.00860855
2025-03-10,AAPL,274.5134,0.00055108
2025-03-11,AAPL,272.2747,-0.0081553
2025-03-12,AAPL,270.4927,-0.00654481
2025-03-13,AAPL,267.4927,-0.01109091
2025-03-14,AAPL,263.7765,-0.01389271
2025-03-17,AAPL,259.614,-0.01578031
2025-03-18,AAPL,260.5466,0.00359198
2025-03-19,AAPL,258.47,-0.00797005
2025-03-20,AAPL,262.1443,0.01421584
2025-03-21,AAPL,263.7174,0.0060006
2025-03-24,AAPL,261.3377,-0.0090237
2025-03-25,AAPL,261.9983,0.00252795
2025-03-26,AAPL,262.2526,0.00097062
2025-03-27,AAPL,266.3768,0.01572581
2025-03-28,AAPL,269.1456,0.01039447
2025-03-31,AAPL,267.3768,-0.00657184
2025-04-01,AAPL,270.5515,0.01187343
2025-04-02,AAPL,272.5264,0.00729964
2025-04-03,AAPL,272.3832,-0.00052572
2025-04-04,AAPL,270.1353,-0.00825241
2025-04-07,AAPL,268.3135,-0.00674413
2025-04-08,AAPL,272.7804,0.01664796
2025-04-09,AAPL,269.5268,-0.01192746
2025-04-10,AAPL,269.1396,-0.00143676
2025-04-11,AAPL,275.7207,0.02445245
2025-04-14,AAPL,270.0478,-0.02057486
2025-04-15,AAPL,266.5445,-0.0129727
2025-04-16,AAPL,270.3199,0.01416428
2025-04-17,AAPL,269.9058,-0.00153203
2025-04-18,AAPL,267.0164,-0.01070516
2025-04-21,AAPL,264.1519,-0.01072772
2025-04-22,AAPL,262.8196,-0.00504386
2025-04-23,AAPL,261.4446,-0.00523146
2025-04-24,AAPL,258.9552,-0.00952186
2025-04-25,AAPL,261.3398,0.00920854
2025-04-28,AAPL,262.1547,0.00311807
2025-04-29,AAPL,264.2503,0.00799375
2025-04-30,AAPL,264.193,-0.0002167
2025-05-01,AAPL,266.704,0.0095043
2025-05-02,AAPL,274.9965,0.0310924
2025-05-05,AAPL,272.9961,-0.00727395
2025-05-06,AAPL,279.4735,0.02372687
2025-05-07,AAPL,270.033,-0.03377946
2025-05-08,AAPL,273.7895,0.0139111
2025-05-09,AAPL,275.8037,0.00735666
2025-05-12,AAPL,281.6216,0.02109456
2025-05-13,AAPL,279.4608,-0.00767277
2025-05-14,AAPL,281.4946,0.00727754
2025-05-15,AAPL,276.4211,-0.01802349
2025-05-16,AAPL,270.3049,-0.02212615
2025-05-19,AAPL,264.9383,-0.01985384
2025-05-20,AAPL,267.791,0.01076707
2025-05-21,AAPL,264.7177,-0.01147647
2025-05-22,AAPL,258.6569,-0.02289521
2025-05-23,AAPL,259.6015,0.00365202
2025-05-26,AAPL,267.179,0.02918884
2025-05-27,AAPL,266.8206,-0.0013412
2025-05-28,AAPL,266.4564,-0.00136526
2025-05-29,AAPL,272.5214,0.02276194
2025-05-30,AAPL,270.7876,-0.0063623
2025-06-02,AAPL,272.7293,0.00717061
2025-06-03,AAPL,265.6569,-0.02593184
2025-06-04,AAPL,264.8789,-0.00292867
2025-06-05,AAPL,262.704,-0.00821079
2025-06-06,AAPL,261.5112,-0.00454061
2025-06-09,AAPL,261.0764,-0.00166243
2025-06-10,AAPL,262.8655,0.00685262
2025-06-11,AAPL,261.358,-0.00573496
2025-06-12,AAPL,261.8063,0.00171536
2025-06-13,AAPL,259.8862,-0.00733407
2025-06-16,AAPL,260.2582,0.00143154
2025-06-17,AAPL,266.7968,0.02512357
2025-06-18,AAPL,263.9346,-0.01072829
2025-06-19,AAPL,262.774,-0.00439711
2025-06-20,AAPL,262.842,0.00025863
2025-06-23,AAPL,262.9356,0.0003561
2025-06-24,AAPL,263.1065,0.00065012
2025-06-25,AAPL,269.6777,0.02497556
2025-06-26,AAPL,271.0122,0.00494831
2025-06-27,AAPL,271.8249,0.00299888
2025-06-30,AAPL,274.0116,0.00804456
2025-07-01,AAPL,277.5229,0.01281426
2025-07-02,AAPL,280.5639,0.01095758
2025-07-03,AAPL,281.3292,0.00272764
2025-07-04,AAPL,283.0968,0.00628305
2025-07-07,AAPL,284.2464,0.00406078
2025-07-08,AAPL,283.2315,-0.00357043
2025-07-09,AAPL,280.0604,-0.01119604
2025-07-10,AAPL,283.7506,0.01317647
2025-07-11,AAPL,286.4655,0.0095678
2025-07-14,AAPL,285.6556,-0.00282712
2025-07-15,AAPL,289.5258,0.01354852
2025-07-16,AAPL,283.501,-0.02080938
2025-07-17,AAPL,285.1234,0.00572292
2025-07-18,AAPL,280.8101,-0.01512784
2025-07-21,AAPL,283.7298,0.01039745
2025-07-22,AAPL,279.5019,-0.01490119
2025-07-23,AAPL,283.5325,0.01442064
2025-07-24,AAPL,274.6254,-0.03141492
2025-07-25,AAPL,267.998,-0.02413248
2025-07-28,AAPL,253.8833,-0.05266706
2025-07-29,AAPL,252.5025,-0.0054388
2025-07-30,AAPL,248.1104,-0.01739415
2025-07-31,AAPL,245.7586,-0.00947906
2025-08-01,AAPL,239.3647,-0.02601687
2025-08-04,AAPL,248.3088,0.03736617
2025-08-05,AAPL,244.3335,-0.01600973
2025-08-06,AAPL,232.5246,-0.04833119
2025-08-07,AAPL,222.6936,-0.04227929
2025-08-08,AAPL,217.7229,-0.02232071
2025-08-11,AAPL,228.95,0.05156619
2025-08-12,AAPL,231.1882,0.00977559
2025-08-13,AAPL,237.4534,0.02709996
2025-08-14,AAPL,241.2125,0.01583101
2025-08-15,AAPL,236.9925,-0.01749503
2025-08-18,AAPL,240.0929,0.0130823
2025-08-19,AAPL,240.0601,-0.0001364
2025-08-20,AAPL,240.2528,0.00080283
2025-08-21,AAPL,244.138,0.0161711
2025-08-22,AAPL,248.6402,0.01844135
2025-08-25,AAPL,249.4418,0.00322371
2025-08-26,AAPL,252.2866,0.01140483
2025-08-27,AAPL,250.4254,-0.00737735
2025-08-28,AAPL,247.4056,-0.01205885
2025-08-29,AAPL,244.707,-0.0109075
2025-09-01,AAPL,240.7018,-0.01636718
2025-09-02,AAPL,240.5176,-0.00076541
2025-09-03,AAPL,241.9177,0.00582106
2025-09-04,AAPL,243.7053,0.00738933
2025-09-05,AAPL,245.8592,0.00883814
2025-09-08,AAPL,246.3169,0.00186187
2025-09-09,AAPL,249.3523,0.01232301
2025-09-10,AAPL,249.7204,0.00147639
2025-09-11,AAPL,251.1854,0.0058663
2025-09-12,AAPL,254.7043,0.01400939
2025-09-15,AAPL,253.2146,-0.00584883
2025-09-16,AAPL,257.0153,0.01500974
2025-09-17,AAPL,250.4433,-0.0255703
2025-09-18,AAPL,251.8797,0.00573531
2025-09-19,AAPL,242.6114,-0.03679667
2025-09-22,AAPL,248.219,0.02311379
2025-09-23,AAPL,248.1566,-0.00025169
2025-09-24,AAPL,250.2833,0.00857027
2025-09-25,AAPL,253.8057,0.01407339
2025-09-26,AAPL,252.9715,-0.00328659
2025-09-29,AAPL,252.913,-0.00023112
2025-09-30,AAPL,253.1485,0.00093101
2025-10-01,AAPL,250.0303,-0.01231768
2025-10-02,AAPL,251.2967,0.00506493
2025-10-03,AAPL,249.6152,-0.00669133
2025-10-06,AAPL,259.8288,0.0409176
2025-10-07,AAPL,263.6167,0.01457818
2025-10-08,AAPL,263.0008,-0.00233637
2025-10-09,AAPL,260.5256,-0.00941106
2025-10-10,AAPL,265.5882,0.01943194
2025-10-13,AAPL,265.4462,-0.00053449
2025-10-14,AAPL,262.8417,-0.009812
2025-10-15,AAPL,262.1193,-0.00274826
2025-10-16,AAPL,265.9295,0.01453602
2025-10-17,AAPL,267.1491,0.00458646
2025-10-20,AAPL,266.6322,-0.00193494
2025-10-21,AAPL,267.2517,0.0023235
2025-10-22,AAPL,268.3187,0.00399226
2025-10-23,AAPL,264.0771,-0.01580806
2025-10-24,AAPL,267.2258,0.01192348
2025-10-27,AAPL,269.715,0.009315
2025-10-28,AAPL,263.3606,-0.02355963
2025-10-29,AAPL,267.9601,0.01746456
2025-10-30,AAPL,268.2843,0.00120984
2025-10-31,AAPL,268.5937,0.00115329
2025-11-03,AAPL,273.2262,0.01724734
2025-11-04,AAPL,273.9836,0.00277205
2025-11-05,AAPL,278.763,0.01744394
2025-11-06,AAPL,282.5471,0.01357468
2025-11-07,AAPL,279.3734,-0.01123238
2025-11-10,AAPL,281.0738,0.00608626
2025-11-11,AAPL,288.0382,0.02477813
2025-11-12,AAPL,289.9243,0.00654778
2025-11-13,AAPL,289.2197,-0.00243
2025-11-14,AAPL,285.0241,-0.01450683
2025-11-17,AAPL,285.3921,0.00129114
2025-11-18,AAPL,286.7173,0.00464337
2025-11-19,AAPL,287.159,0.00154083
2025-11-20,AAPL,283.0345,-0.01436338
2025-11-21,AAPL,280.4719,-0.00905404
2025-11-24,AAPL,279.9218,-0.00196137
2025-11-25,AAPL,278.7858,-0.00405811
2025-11-26,AAPL,279.5446,0.00272185
2025-11-27,AAPL,280.0579,0.0018362
2025-11-28,AAPL,282.7714,0.00968883
2025-12-01,AAPL,284.2558,0.00524976
2025-12-02,AAPL,275.8694,-0.02950301
2025-12-03,AAPL,287.006,0.04036898
2025-12-04,AAPL,285.9346,-0.0037331
2025-12-05,AAPL,289.6537,0.01300679
2025-12-08,AAPL,284.0954,-0.01918938
2025-12-09,AAPL,283.3972,-0.0024577
2025-12-10,AAPL,283.1722,-0.000794
2025-12-11,AAPL,289.5242,0.02243188
2025-12-12,AAPL,287.0095,-0.00868564
2025-12-15,AAPL,297.4499,0.03637647
2025-12-16,AAPL,302.2598,0.0161703
2025-12-17,AAPL,305.0113,0.00910329
2025-12-18,AAPL,300.9848,-0.01320116
2025-12-19,AAPL,302.735,0.00581486
2025-12-22,AAPL,304.6834,0.00643605
2025-12-23,AAPL,301.4909,-0.01047834
2025-12-24,AAPL,305.107,0.01199429
2025-12-25,AAPL,284.936,-0.06611126
2025-12-26,AAPL,290.0011,0.0177761
2025-12-29,AAPL,290.6692,0.00230371
2025-12-30,AAPL,290.4436,-0.00077599
2025-12-31,AAPL,289.6736,-0.00265098
2026-01-01,AAPL,295.2824,0.01936228
2026-01-02,AAPL,292.6062,-0.00906298
2026-01-05,AAPL,286.8531,-0.01966165
2026-01-06,AAPL,285.6436,-0.00421642
2026-01-07,AAPL,288.4602,0.00986037
2026-01-08,AAPL,292.1054,0.01263668
2026-01-09,AAPL,292.4092,0.00104033
2026-01-12,AAPL,291.518,-0.00304776
2026-01-13,AAPL,296.3799,0.01667763
2026-01-14,AAPL,298.7415,0.00796829
2026-01-15,AAPL,302.0771,0.01116557
2026-01-16,AAPL,304.1224,0.00677062
2026-01-19,AAPL,304.0177,-0.00034439
2026-01-20,AAPL,302.8768,-0.00375249
2026-01-21,AAPL,306.4256,0.01171678
2026-01-22,AAPL,301.9324,-0.01466314
2026-01-23,AAPL,295.9409,-0.01984402
2026-01-26,AAPL,305.7347,0.03309381
2026-01-27,AAPL,307.7519,0.0065981
2026-01-28,AAPL,308.4579,0.0022938
2026-01-29,AAPL,307.3936,-0.0034504
2026-01-30,AAPL,310.2225,0.00920287
2026-02-02,AAPL,312.1303,0.0061498
2026-02-03,AAPL,316.9121,0.01531996
2026-02-04,AAPL,308.4803,-0.02660615
2026-02-05,AAPL,310.1303,0.00534891
2026-02-06,AAPL,314.4886,0.01405302
2026-02-09,AAPL,313.9498,-0.00171319
2026-02-10,AAPL,314.4041,0.00144717
2026-02-11,AAPL,320.3797,0.01900598
2026-02-12,AAPL,312.9175,-0.0232916
2026-02-13,AAPL,317.7932,0.01558132
2026-02-16,AAPL,317.2768,-0.00162486
2026-02-17,AAPL,312.1665,-0.01610685
2026-02-18,AAPL,307.8673,-0.01377214
2026-02-19,AAPL,313.3891,0.01793552
2026-02-20,AAPL,315.4371,0.00653512
2026-02-23,AAPL,322.7348,0.02313513
2026-02-24,AAPL,326.0426,0.01024947
2026-02-25,AAPL,332.0333,0.01837398
2026-02-26,AAPL,334.0592,0.00610147
2026-02-27,AAPL,332.4441,-0.00483477
2026-03-02,AAPL,326.2679,-0.01857843
2026-03-03,AAPL,319.2337,-0.02155935
2026-03-04,AAPL,320.925,0.0052979
2026-03-05,AAPL,324.3189,0.0105755
2026-03-06,AAPL,324.2186,-0.00030926
2026-03-09,AAPL,323.3082,-0.00280799
2026-03-10,AAPL,320.0681,-0.01002166
2026-03-11,AAPL,318.502,-0.00489318
2026-03-12,AAPL,304.2148,-0.04485748
2026-03-13,AAPL,304.8995,0.00225061
2026-03-16,AAPL,314.6481,0.03197311
2026-03-17,AAPL,313.2304,-0.00450551
2026-03-18,AAPL,310.0609,-0.01011889
2026-03-19,AAPL,318.4867,0.02717489
2026-03-20,AAPL,316.0893,-0.00752767
2026-03-23,AAPL,312.6319,-0.01093794
2026-03-24,AAPL,306.9065,-0.01831343
2026-03-25,AAPL,307.9317,0.00334043
2026-03-26,AAPL,306.198,-0.00563017
2026-03-27,AAPL,308.7677,0.00839206
2026-03-30,AAPL,311.6236,0.00924962
2026-03-31,AAPL,307.9507,-0.01178643
2026-04-01,AAPL,308.5732,0.00202148
2026-04-02,AAPL,310.0647,0.00483341
2026-04-03,AAPL,307.7343,-0.00751583
2026-04-06,AAPL,304.0353,-0.01202005
2026-04-07,AAPL,303.7147,-0.00105469
2026-04-08,AAPL,301.6599,-0.00676533
2026-04-09,AAPL,301.2105,-0.00148977
2026-04-10,AAPL,297.4803,-0.012384
2026-04-13,AAPL,298.5309,0.00353145
2026-04-14,AAPL,296.2488,-0.00764435
2026-04-15,AAPL,301.2319,0.01682081
2026-04-16,AAPL,293.5677,-0.02544294
2026-04-17,AAPL,295.0337,0.00499361
2026-04-20,AAPL,295.23,0.0006654
2026-04-21,AAPL,290.0038,-0.01770213
2026-04-22,AAPL,288.9573,-0.00360866
2026-04-23,AAPL,288.7577,-0.00069063
2026-04-24,AAPL,293.516,0.01647854
2026-04-27,AAPL,292.3785,-0.00387527
2026-04-28,AAPL,291.4234,-0.00326688
2026-04-29,AAPL,294.1696,0.00942362
2026-04-30,AAPL,291.0783,-0.0105087
2026-05-01,AAPL,294.5187,0.01181954
2026-05-04,AAPL,297.2241,0.00918589
2026-05-05,AAPL,301.9518,0.01590606
2026-05-06,AAPL,302.3086,0.00118181
2026-05-07,AAPL,295.607,-0.02216813
2026-05-08,AAPL,294.1405,-0.00496113
2026-05-11,AAPL,300.5844,0.02190758
2026-05-12,AAPL,296.777,-0.01266645
2026-05-13,AAPL,297.2418,0.00156601
2026-05-14,AAPL,301.7445,0.01514815
2026-05-15,AAPL,293.1453,-0.0284982
2026-05-18,AAPL,290.2149,-0.00999652
2026-05-19,AAPL,288.6464,-0.0054046
2026-05-20,AAPL,292.0212,0.01169194
2026-05-21,AAPL,288.7923,-0.01105715
2026-05-22,AAPL,289.5628,0.00266793
2026-05-25,AAPL,297.5017,0.02741712
2026-05-26,AAPL,292.6205,-0.01640729
2026-05-27,AAPL,290.4382,-0.00745795
